TRACE (ray tracing) @ frequency of    1700.00     Hz
Reg Path(Re)  TimeG(s) %dTimeG/T %dPath/WL    WL(km)    R(Re) Alt(km)    Lat^o   Long^o     L(Re)         F/Fge           F/FgH         n(cm-3)       %H+  %He+   %O+ LHR/kHz   RefrInd VeK^o AzK^o ThK^o ThG^o PhK^o Gen^o Res^o
 0  5.71      1.15      27.5      516.      1.50      2.44342   9196. -49.1959  15.7295   5.722             0.02188        40.17597           24.55 100.0   0.0   0.0   0.901  118.      66.5 200.7  92.2 180.3 360.0  92.5  91.3
 0  5.72      1.15      27.9      526.      1.49      2.43224   9125. -49.3033  15.7918   5.721             0.02156        39.58016           24.76 100.0   0.0   0.0   0.907  119.      66.6 200.7  92.2 180.3 360.0  92.5  91.2
 0  5.73      1.16      28.4      536.      1.48      2.42091   9053. -49.4122  15.8552   5.719             0.02123        38.98332           24.98 100.0   0.0   0.0   0.913  120.      66.6 200.8  92.2 180.3   0.0  92.4  91.2
 0  5.74      1.16      28.8      548.      1.46      2.40943   8980. -49.5227  15.9198   5.718             0.02091        38.38558           25.20 100.0   0.0   0.0   0.920  121.      66.7 200.8  92.1 180.3   0.0  92.4  91.2
 0  5.76      1.16      29.3      560.      1.45      2.39781   8905. -49.6347  15.9856   5.716             0.02058        37.78684           25.43 100.0   0.0   0.0   0.927  122.      66.8 200.9  92.1 180.2   0.0  92.4  91.2
 0  5.77      1.16      29.8      572.      1.44      2.38604   8830. -49.7483  16.0526   5.715             0.02025        37.18712           25.67 100.0   0.0   0.0   0.933  123.      66.8 200.9  92.1 180.2   0.0  92.3  91.2
 0  5.78      1.16      30.3      584.      1.42      2.37410   8754. -49.8635  16.1210   5.714             0.01993        36.58641           25.92 100.0   0.0   0.0   0.940  124.      66.9 201.0  92.1 180.2   0.0  92.3  91.1
 0  5.80      1.16      30.9      597.      1.41      2.36201   8677. -49.9803  16.1907   5.712             0.01960        35.98473           26.18 100.0   0.0   0.0   0.947  125.      67.0 201.0  92.1 180.2   0.0  92.2  91.1
STOP#1: Final latitude crossed.                                                                     
TRACE (ray tracing) input values
___________________________________________________:______________
